"Entity","Code","Year","hdi","gdp","population_historical","owid_region","dev_status","hdi_band","gdp_band"
"Colombia","COL",2018,0.775,17416.014,49024413,"South America","Developing","High","High-income"
"Colombia","COL",2019,0.777,17652.896,49907932,"South America","Developing","High","High-income"
"Colombia","COL",2020,0.764,16150.725,50629945,"South America","Developing","High","High-income"
"Colombia","COL",2021,0.762,17700.06,51188120,"South America","Developing","High","High-income"
"Colombia","COL",2022,0.782,18788.406,51737891,"South America","Developing","High","High-income"
"Colombia","COL",2023,0.788,18692.385,52321104,"South America","Developing","High","High-income"
"Comoros","COM",2000,0.461,3046.1343,536036,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2001,0.47,3053.7397,547170,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2002,0.477,3059.31,558876,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2003,0.485,3064.0566,569757,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2004,0.492,3064.2263,580663,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2005,0.499,3087.5166,592627,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2006,0.506,3105.9568,604706,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2007,0.512,3069.0247,616883,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2008,0.519,3127.931,629268,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2009,0.526,3165.7136,641899,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2010,0.534,3220.643,654792,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2011,0.541,3287.7173,668024,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2012,0.548,3324.3396,681594,"Africa","Developing","Low","Lower-middle"
"Comoros","COM",2013,0.556,3400.173,696157,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2014,0.56,3397.0925,711462,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2015,0.565,3364.2961,726628,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2016,0.571,3405.4353,741693,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2017,0.577,3465.6306,756626,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2018,0.584,3522.405,771548,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2019,0.589,3516.1267,786535,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2020,0.592,3441.0703,802126,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2021,0.594,3441.2117,818133,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2022,0.602,3463.0059,834135,"Africa","Developing","Medium","Lower-middle"
"Comoros","COM",2023,0.603,3498.8032,850335,"Africa","Developing","Medium","Lower-middle"
"Congo","COG",1990,0.573,8699.526,2380511,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1991,0.571,8658.161,2449187,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1992,0.572,8636.637,2519425,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1993,0.566,8302.697,2595072,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1994,0.561,7617.6074,2673098,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1995,0.551,7701.3247,2749415,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1996,0.55,7812.048,2826743,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",1997,0.516,7599.0483,2887813,"Africa","Developing","Low","Upper-middle"
"Congo","COG",1998,0.542,7711.6323,2952019,"Africa","Developing","Low","Upper-middle"
"Congo","COG",1999,0.544,7312.3267,3032832,"Africa","Developing","Low","Upper-middle"
"Congo","COG",2000,0.545,7570.583,3151304,"Africa","Developing","Low","Upper-middle"
"Congo","COG",2001,0.55,7567.439,3272488,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2002,0.552,7729.3887,3350736,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2003,0.553,7577.4565,3445696,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2004,0.557,7577.446,3565514,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2005,0.569,7876.118,3696336,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2006,0.582,8192.58,3837364,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2007,0.583,7375.8247,3980380,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2008,0.591,7587.288,4113468,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2009,0.602,8138.45,4281163,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2010,0.609,8583.662,4462246,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2011,0.613,8492.421,4609682,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2012,0.624,9079.687,4740414,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2013,0.63,8798.494,4857053,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2014,0.639,9159.257,4975835,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2015,0.643,8977.707,5097532,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2016,0.64,8001.8257,5222495,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2017,0.635,7372.7705,5350964,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2018,0.64,7029.3364,5483090,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2019,0.634,6939.369,5616598,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2020,0.643,6350.5093,5752741,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2021,0.643,6263.2114,5892137,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2022,0.644,6205.105,6035057,"Africa","Developing","Medium","Upper-middle"
"Congo","COG",2023,0.649,6172.2876,6182830,"Africa","Developing","Medium","Upper-middle"
"Costa Rica","CRI",1990,0.677,11085.452,3121652,"North America","Developing","Medium","Upper-middle"
"Costa Rica","CRI",1991,0.682,11051.724,3202139,"North America","Developing","Medium","Upper-middle"
"Costa Rica","CRI",1992,0.691,11766.9795,3284214,"North America","Developing","Medium","Upper-middle"
"Costa Rica","CRI",1993,0.696,12290.831,3367386,"North America","Developing","Medium","Upper-middle"
"Costa Rica","CRI",1994,0.701,12534.741,3451080,"North America","Developing","High","Upper-middle"
"Costa Rica","CRI",1995,0.706,12745.017,3535133,"North America","Developing","High","Upper-middle"
"Costa Rica","CRI",1996,0.707,12617.898,3618974,"North America","Developing","High","Upper-middle"
"Costa Rica","CRI",1997,0.712,13011.549,3701661,"North America","Developing","High","Upper-middle"
"Costa Rica","CRI",1998,0.714,13643.552,3782786,"North America","Developing","High","High-income"
"Costa Rica","CRI",1999,0.717,13926.79,3862057,"North America","Developing","High","High-income"
"Costa Rica","CRI",2000,0.72,14187.716,3937679,"North America","Developing","High","High-income"
"Costa Rica","CRI",2001,0.726,14422.2295,4008904,"North America","Developing","High","High-income"
"Costa Rica","CRI",2002,0.73,14670.719,4075662,"North America","Developing","High","High-income"
"Costa Rica","CRI",2003,0.736,15070.831,4138747,"North America","Developing","High","High-income"
"Costa Rica","CRI",2004,0.741,15507.987,4200031,"North America","Developing","High","High-income"
"Costa Rica","CRI",2005,0.748,15893.249,4261187,"North America","Developing","High","High-income"
"Costa Rica","CRI",2006,0.755,16820.465,4321299,"North America","Developing","High","High-income"
"Costa Rica","CRI",2007,0.76,17957.494,4380199,"North America","Developing","High","High-income"
"Costa Rica","CRI",2008,0.769,18555,4440009,"North America","Developing","High","High-income"
"Costa Rica","CRI",2009,0.773,18148.764,4499743,"North America","Developing","High","High-income"
"Costa Rica","CRI",2010,0.776,18885.848,4555924,"North America","Developing","High","High-income"
"Costa Rica","CRI",2011,0.783,19487.002,4609777,"North America","Developing","High","High-income"
"Costa Rica","CRI",2012,0.789,20201.389,4663890,"North America","Developing","High","High-income"
"Costa Rica","CRI",2013,0.795,20476.135,4716102,"North America","Developing","High","High-income"
"Costa Rica","CRI",2014,0.802,20974.729,4767078,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2015,0.803,21510.977,4817996,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2016,0.805,22189.879,4866954,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2017,0.809,22895.232,4913126,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2018,0.813,23282.604,4957764,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2019,0.821,23646.408,4999502,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2020,0.819,22479.59,5034273,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2021,0.817,24140.434,5059939,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2022,0.823,25131.025,5081715,"North America","Developed","Very High","High-income"
"Costa Rica","CRI",2023,0.833,26292.771,5105469,"North America","Developed","Very High","High-income"
"Cote d'Ivoire","CIV",1990,0.389,5255.51,12189726,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1991,0.39,5052.8516,12683818,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1992,0.392,4843.2935,13200262,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1993,0.393,4645.4673,13735912,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1994,0.396,4502.4595,14287165,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1995,0.399,4638.7573,14855524,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1996,0.403,4807.4243,15442278,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1997,0.409,5072.597,16047122,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1998,0.413,5093.132,16663896,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",1999,0.416,4987.357,17215892,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2000,0.419,4838.3403,17698956,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2001,0.422,4609.1445,18178863,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2002,0.424,4368.928,18654725,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2003,0.425,4060.0005,19125498,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2004,0.43,4088.945,19594946,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2005,0.435,4032.2458,20068424,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2006,0.44,4049.2603,20546760,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2007,0.445,3999.691,21030520,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2008,0.452,4096.7236,21514392,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2009,0.458,4151.0537,21997883,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2010,0.465,4338.6523,22488019,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2011,0.469,4017.4077,22981949,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2012,0.478,4234.1807,23467041,"Africa","Developing","Low","Lower-middle"
"Cote d'Ivoire","CIV",2013,0.487,4597.1865,23939724,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2014,0.511,4907.5747,24527339,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2015,0.519,5110.8623,25246300,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2016,0.53,5320.8467,25989364,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2017,0.539,5556.114,26733332,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2018,0.545,5670.2,27464125,"Africa","Developing","Low","Upper-middle"
"Cote d'Ivoire","CIV",2019,0.552,5894.879,28192957,"Africa","Developing","Medium","Upper-middle"
"Cote d'Ivoire","CIV",2020,0.553,5787.8154,28915402,"Africa","Developing","Medium","Upper-middle"
"Cote d'Ivoire","CIV",2021,0.557,6045.2046,29639680,"Africa","Developing","Medium","Upper-middle"
"Cote d'Ivoire","CIV",2022,0.565,6261.533,30394949,"Africa","Developing","Medium","Upper-middle"
"Cote d'Ivoire","CIV",2023,0.582,6485.316,31165592,"Africa","Developing","Medium","Upper-middle"
"Croatia","HRV",1995,0.713,17515.225,4619314,"Europe","Developing","High","High-income"
"Croatia","HRV",1996,0.725,18841.887,4562239,"Europe","Developing","High","High-income"
"Croatia","HRV",1997,0.734,20101.879,4504575,"Europe","Developing","High","High-income"
"Croatia","HRV",1998,0.744,20567.139,4445622,"Europe","Developing","High","High-income"
"Croatia","HRV",1999,0.753,20480.879,4385771,"Europe","Developing","High","High-income"
"Croatia","HRV",2000,0.769,21293.104,4326056,"Europe","Developing","High","High-income"
"Croatia","HRV",2001,0.785,22816.822,4301031,"Europe","Developing","High","High-income"
"Croatia","HRV",2002,0.792,24126.75,4305729,"Europe","Developing","High","High-income"
"Croatia","HRV",2003,0.798,25462.967,4306636,"Europe","Developing","High","High-income"
"Croatia","HRV",2004,0.807,26517.496,4310013,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2005,0.814,27629.336,4313901,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2006,0.819,29026.482,4315751,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2007,0.825,30498.662,4315907,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2008,0.827,31102.75,4314591,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2009,0.826,29013.879,4310491,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2010,0.831,28691.814,4301108,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2011,0.836,28762.904,4280782,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2012,0.839,28248.32,4259181,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2013,0.846,28389.107,4242353,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2014,0.848,28448.125,4219439,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2015,0.852,29458.7,4183681,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2016,0.856,30811.209,4136388,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2017,0.862,32337.545,4079152,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2018,0.867,33715.938,4024820,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2019,0.872,35107.934,3986292,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2020,0.867,32479.234,3953898,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2021,0.876,36914.113,3924558,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2022,0.886,39844.137,3906988,"Europe","Developed","Very High","High-income"
"Croatia","HRV",2023,0.889,41116.87,3895973,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",1990,0.749,28318.752,788307,"Europe","Developing","High","High-income"
"Cyprus","CYP",1991,0.754,27799.176,798903,"Europe","Developing","High","High-income"
"Cyprus","CYP",1992,0.761,29613.86,810293,"Europe","Developing","High","High-income"
"Cyprus","CYP",1993,0.764,29109.646,825997,"Europe","Developing","High","High-income"
"Cyprus","CYP",1994,0.771,30196.076,844610,"Europe","Developing","High","High-income"
"Cyprus","CYP",1995,0.777,32133.318,862642,"Europe","Developing","High","High-income"
"Cyprus","CYP",1996,0.782,32020.084,880238,"Europe","Developing","High","High-income"
"Cyprus","CYP",1997,0.788,32403.117,897532,"Europe","Developing","High","High-income"
"Cyprus","CYP",1998,0.798,33964.215,914503,"Europe","Developing","High","High-income"
"Cyprus","CYP",1999,0.802,35264.91,931194,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2000,0.808,36973.2,947619,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2001,0.815,38022.543,964078,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2002,0.827,38988.723,981398,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2003,0.835,39528.176,999549,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2004,0.84,40963.37,1017824,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2005,0.844,42337.188,1036110,"Europe","Developed","Very High","High-income"
"Cyprus","CYP",2006,0.85,43599.383,1054370,"Europe","Developed","Very High","High-income"
